Timestamp,Current Water Level (%),People Using Water,Temperature (°C),Season,Time of Day,Water Usage Last Hour (liters),Required Water (%)
2024-03-22 12:00:00,61.63360086415236,3,20.539481731639945,Spring,Afternoon,6.716053452418054,44.36639913584764
2024-03-22 13:00:00,53.63944771297288,10,22.1375221544793,Spring,Afternoon,24.710496902363484,66.36055228702712
2024-03-22 14:00:00,37.2755742937094,2,12.641298665503474,Spring,Afternoon,4.660308469674318,66.7244257062906
2024-03-22 15:00:00,38.76707770902804,7,24.825882833646567,Spring,Afternoon,15.390835164585177,75.23292229097197
2024-03-22 16:00:00,63.47717244352839,7,20.916237186004285,Spring,Afternoon,12.27357130879236,50.52282755647161
2024-03-22 17:00:00,36.807584931183946,3,20.549116142878226,Spring,Afternoon,4.201288570394036,69.19241506881605
2024-03-22 18:00:00,31.520253702774134,4,20.13529435094134,Spring,Evening,5.56105833845083,76.47974629722586
2024-03-22 19:00:00,63.87559367803251,2,28.50334186312105,Spring,Evening,3.4602103623192146,40.12440632196749
2024-03-22 20:00:00,83.91375956146578,9,21.47561070764346,Spring,Evening,20.40971572882949,34.08624043853422
2024-03-22 21:00:00,52.83304142600118,3,17.86448282904234,Spring,Evening,4.2959384947743136,53.16695857399882
2024-03-22 22:00:00,61.760428814786025,0,19.244932299891627,Spring,Night,0.0,38.239571185213975
2024-03-22 23:00:00,47.410268362835794,4,13.681149555492965,Spring,Night,8.15063847370561,60.589731637164206
2024-03-23 00:00:00,35.81576289792329,3,17.545367480922756,Spring,Night,6.3694032619859104,70.18423710207671
2024-03-23 01:00:00,51.43891236286649,2,12.251608239153702,Spring,Night,2.815220278357531,52.56108763713351
2024-03-23 02:00:00,47.602138179587996,4,16.018240977553177,Spring,Night,6.959650404430873,60.397861820412004
2024-03-23 03:00:00,92.94803582077995,4,17.16238367731502,Spring,Night,9.42721617669139,15.05196417922005
2024-03-23 04:00:00,26.712955843359623,2,23.22977290784174,Spring,Night,2.291115003647765,77.28704415664038
2024-03-23 05:00:00,49.71326893698278,2,25.430791756480247,Spring,Night,2.4106568654867626,54.28673106301722
2024-03-23 06:00:00,52.62061288477978,7,25.415075923972452,Spring,Morning,13.508637897813406,61.37938711522022
2024-03-23 07:00:00,13.236606938942444,4,19.32432265944008,Spring,Morning,9.328620092248345,94.76339306105756
2024-03-23 08:00:00,77.32970545661327,1,17.310572390564595,Spring,Morning,2.155023276438765,24.67029454338673
2024-03-23 09:00:00,63.34764069456828,1,12.782041859050757,Spring,Morning,1.6435719013908916,38.65235930543172
2024-03-23 10:00:00,53.764207032605476,9,10.38118858078753,Spring,Morning,20.956137689982835,64.23579296739453
2024-03-23 11:00:00,52.2582799299491,9,24.93552590369515,Spring,Morning,20.536228131066196,65.7417200700509
2024-03-23 12:00:00,22.54625121658075,6,19.83736902250141,Spring,Afternoon,10.324682004871127,89.45374878341926
2024-03-23 13:00:00,62.801794797060104,3,12.444035248076224,Spring,Afternoon,5.674165700365892,43.198205202939896
2024-03-23 14:00:00,62.559332989789226,8,9.975515298244135,Spring,Afternoon,17.854607655133606,53.440667010210774
2024-03-23 15:00:00,51.070228576570905,2,16.42039835570436,Spring,Afternoon,3.564776828222198,52.929771423429095
2024-03-23 16:00:00,53.3422909454534,7,13.687545884058242,Spring,Afternoon,12.80691847118927,60.6577090545466
2024-03-23 17:00:00,65.046216387983,10,19.563035747597482,Spring,Afternoon,15.055110889353623,54.953783612017006
2024-03-23 18:00:00,20.572632343228992,8,23.11322224255246,Spring,Evening,17.043194485285976,95.42736765677101
2024-03-23 19:00:00,34.53586063703064,10,17.563079827198564,Spring,Evening,26.353566936801613,85.46413936296936
2024-03-23 20:00:00,49.126440396297454,1,17.711442643433863,Spring,Evening,1.5471476997053146,52.873559603702546
2024-03-23 21:00:00,53.08047458960319,1,19.453852673775245,Spring,Evening,2.4722923035577606,48.91952541039681
2024-03-23 22:00:00,60.20501172227152,1,22.941352621492804,Spring,Night,1.8581542606966384,41.79498827772848
2024-03-23 23:00:00,40.53829333922624,2,15.420938218096957,Spring,Night,4.798077613292341,63.46170666077376
2024-03-24 00:00:00,39.23879963062389,3,12.02086310366145,Spring,Night,3.979779155353346,66.76120036937611
2024-03-24 01:00:00,51.98893539137054,2,18.354745452706428,Spring,Night,5.295402434221007,52.01106460862946
2024-03-24 02:00:00,28.61325012591676,0,16.59456941450116,Spring,Night,0.0,71.38674987408324
2024-03-24 03:00:00,43.379933026925556,2,10.479752087341986,Spring,Night,3.843734058070381,60.620066973074444
2024-03-24 04:00:00,52.748690009810204,3,24.67819881473949,Spring,Night,4.953701277984373,53.251309990189796
2024-03-24 05:00:00,80.63326373488712,4,24.481726175180178,Spring,Night,7.760141972621368,27.366736265112877
2024-03-24 06:00:00,53.91388750395263,9,19.781353822815028,Spring,Morning,14.73864259697042,64.08611249604738
2024-03-24 07:00:00,39.53387052305161,1,18.491119309569317,Spring,Morning,1.542379010256525,62.46612947694839
2024-03-24 08:00:00,57.81566122929121,7,22.570086359868142,Spring,Morning,8.856617484029949,56.18433877070879
2024-03-24 09:00:00,64.74317726374116,2,19.564121510126032,Spring,Morning,3.516886838815184,39.25682273625884
2024-03-24 10:00:00,28.004893722993202,4,13.665901025903612,Spring,Morning,9.170252420072392,79.9951062770068
2024-03-24 11:00:00,36.759672456979146,1,27.676276686310807,Spring,Morning,1.7387176728699472,65.24032754302085
2024-03-24 12:00:00,67.06419658530152,2,25.598582474593723,Spring,Afternoon,2.614102485003114,36.93580341469848
2024-03-24 13:00:00,72.83406077930898,6,22.40310152579635,Spring,Afternoon,7.785469228369568,39.165939220691016
2024-03-24 14:00:00,53.46621207336184,10,14.176249081910605,Spring,Afternoon,17.43491956111263,66.53378792663815
2024-03-24 15:00:00,58.43379869344694,3,14.67370522732482,Spring,Afternoon,7.375861086822551,47.56620130655306
2024-03-24 16:00:00,29.599843610074224,4,22.85517125546034,Spring,Afternoon,5.697797522454602,78.40015638992577
2024-03-24 17:00:00,75.54294929230412,7,17.889022052583137,Spring,Afternoon,17.103120469881368,38.457050707695885
2024-03-24 18:00:00,50.739153705220566,4,28.695543817344102,Spring,Evening,8.461722883400892,57.260846294779434
2024-03-24 19:00:00,50.042905765263235,6,21.78363675020019,Spring,Evening,15.465658521595374,61.957094234736765
2024-03-24 20:00:00,73.80694114498964,10,24.093808545385656,Spring,Evening,22.384517660751058,46.193058855010364
2024-03-24 21:00:00,57.85256333571112,3,21.072514942483984,Spring,Evening,8.332442156009769,48.14743666428888
2024-03-24 22:00:00,21.697024339364734,3,24.446875442160483,Spring,Night,7.1096500327547645,84.30297566063527
2024-03-24 23:00:00,48.961944274822486,0,23.44285093961815,Spring,Night,0.0,51.038055725177514
2024-03-25 00:00:00,19.020869625070244,0,17.403703892265245,Spring,Night,0.0,80.97913037492975
2024-03-25 01:00:00,52.27567887734708,3,18.94464291109602,Spring,Night,6.158000273483906,53.72432112265292
2024-03-25 02:00:00,40.18873065103607,2,15.156317869829119,Spring,Night,3.4267292901744484,63.81126934896393
2024-03-25 03:00:00,67.738287776274,4,19.981823268938648,Spring,Night,8.667707916493649,40.26171222372599
2024-03-25 04:00:00,27.18296776153031,4,18.40114172083268,Spring,Night,8.084826384424066,80.8170322384697
2024-03-25 05:00:00,37.84673085955323,3,20.165242485693945,Spring,Night,8.580331878338603,68.15326914044677
2024-03-25 06:00:00,67.057449204432,6,18.966357027637436,Spring,Morning,8.330919903045755,44.942550795567996
2024-03-25 07:00:00,64.921416570262,2,25.429174620115866,Spring,Morning,4.36794074246026,39.078583429738
2024-03-25 08:00:00,58.66634244654892,9,11.646298747574168,Spring,Morning,21.170275420297003,59.33365755345108
2024-03-25 09:00:00,56.70619591847999,6,21.685325269617017,Spring,Morning,8.611655421933303,55.29380408152001
2024-03-25 10:00:00,80.38033764366187,1,19.64156782202428,Spring,Morning,2.771842336843566,21.619662356338125
2024-03-25 11:00:00,56.59756944774697,3,17.864381446188705,Spring,Morning,9.608512547081343,49.40243055225303
2024-03-25 12:00:00,55.688768236880975,10,9.585013571119102,Spring,Afternoon,22.581517960955303,64.31123176311903
2024-03-25 13:00:00,62.143033476320724,9,22.069929883324562,Spring,Afternoon,15.825986420552065,55.856966523679276
2024-03-25 14:00:00,40.326296327331434,7,18.006194971405762,Spring,Afternoon,12.24586161554999,73.67370367266857
2024-03-25 15:00:00,44.4115446647957,4,23.39629392358803,Spring,Afternoon,5.586224122569527,63.5884553352043
2024-03-25 16:00:00,55.149496052442146,10,13.831923929153529,Spring,Afternoon,27.46778880992908,64.85050394755785
2024-03-25 17:00:00,40.13040734240482,2,19.493075344796246,Spring,Afternoon,5.211471056511413,63.86959265759518
2024-03-25 18:00:00,49.49186294189171,6,26.446886836215818,Spring,Evening,17.394587843568104,62.50813705810829
2024-03-25 19:00:00,61.575780667092204,7,20.809739129473382,Spring,Evening,12.330445328701142,52.424219332907796
2024-03-25 20:00:00,38.37085685917218,1,15.619205014557199,Spring,Evening,2.332259786560772,63.62914314082782
2024-03-25 21:00:00,65.71140365000038,5,21.61577473760075,Spring,Evening,12.24220847474782,44.28859634999962
2024-03-25 22:00:00,52.28420232919707,4,21.362342098980402,Spring,Night,9.822169151759457,55.71579767080293
2024-03-25 23:00:00,59.127980088831364,1,17.49269026628226,Spring,Night,1.678656699548286,42.872019911168636
2024-03-26 00:00:00,40.64680944662772,3,15.464847460646958,Spring,Night,8.233142804954213,65.35319055337229
2024-03-26 01:00:00,34.76152465486065,1,19.957873175068556,Spring,Night,2.104577688200268,67.23847534513935
2024-03-26 02:00:00,68.07934226020235,0,11.36733277655438,Spring,Night,0.0,31.920657739797647
2024-03-26 03:00:00,40.79169752139371,0,20.864368817876986,Spring,Night,0.0,59.20830247860629
2024-03-26 04:00:00,32.71300585268307,4,24.460467610164557,Spring,Night,6.370427211813494,75.28699414731693
2024-03-26 05:00:00,60.45041938767459,3,20.653826809428203,Spring,Night,5.544430720100628,45.54958061232541
2024-03-26 06:00:00,22.56728655283375,10,26.649245717718582,Spring,Morning,15.24742647001025,97.43271344716625
2024-03-26 07:00:00,37.8254546410363,6,27.367785968147004,Spring,Morning,17.654122077456286,74.1745453589637
2024-03-26 08:00:00,24.851446244564254,2,12.85807733365056,Spring,Morning,4.438444605794966,79.14855375543574
2024-03-26 09:00:00,9.899191181350155,4,25.985638512543844,Spring,Morning,9.641023499840069,98.10080881864985
2024-03-26 10:00:00,24.930447820446467,9,16.866262419536568,Spring,Morning,12.317067697732988,93.06955217955354
2024-03-26 11:00:00,62.985409662377904,10,12.912021870825399,Spring,Morning,21.312190054300242,57.014590337622096
2024-03-26 12:00:00,52.97452772868135,9,19.774197265127622,Spring,Afternoon,20.346111716940225,65.02547227131865
2024-03-26 13:00:00,62.542637052518586,2,19.39554848917602,Spring,Afternoon,4.147678695847567,41.457362947481414
2024-03-26 14:00:00,79.93660825340999,5,30.14042363614327,Spring,Afternoon,9.120121387398735,30.063391746590014
2024-03-26 15:00:00,45.60001007611646,1,20.734779905241606,Spring,Afternoon,2.1365459266926714,56.39998992388354
2024-03-26 16:00:00,48.851066266939725,9,17.38432818299039,Spring,Afternoon,20.55719826951325,69.14893373306028
2024-03-26 17:00:00,29.957929211758834,6,22.173457602739408,Spring,Afternoon,9.979967344083368,82.04207078824116
2024-03-26 18:00:00,39.3883179932639,1,19.375103125704452,Spring,Evening,2.4120285170312625,62.6116820067361
2024-03-26 19:00:00,33.52465144707635,10,29.296514952861244,Spring,Evening,26.317961101512076,86.47534855292365
2024-03-26 20:00:00,52.7669832458923,5,20.45759725867357,Spring,Evening,5.780336322713866,57.2330167541077
2024-03-26 21:00:00,53.26562063648556,10,14.742520902282743,Spring,Evening,21.313251290279126,66.73437936351445
2024-03-26 22:00:00,60.02473759130032,4,23.265315438583823,Spring,Night,10.393789764535466,47.97526240869968
2024-03-26 23:00:00,58.4939925168305,3,12.688978424131447,Spring,Night,5.654670590902105,47.5060074831695
2024-03-27 00:00:00,41.96974024132767,3,20.91363273677155,Spring,Night,6.730909907026508,64.03025975867233
2024-03-27 01:00:00,60.34722176039894,1,25.119956349198315,Spring,Night,2.3932542756220525,41.65277823960106
2024-03-27 02:00:00,72.07099671379592,0,16.800494572066317,Spring,Night,0.0,27.92900328620408
2024-03-27 03:00:00,17.161623201893462,2,16.041727755796416,Spring,Night,3.599360291490107,86.83837679810654
2024-03-27 04:00:00,37.29561900316249,3,13.90628992819823,Spring,Night,7.322264220407261,68.7043809968375
2024-03-27 05:00:00,54.51563850542679,3,17.476622535671645,Spring,Night,7.759074430515389,51.48436149457321
2024-03-27 06:00:00,47.8442663480769,1,14.119560820592952,Spring,Morning,1.4829404642198998,54.1557336519231
2024-03-27 07:00:00,36.78019014212228,1,11.732280813040774,Spring,Morning,0.9626620956949405,65.21980985787772
2024-03-27 08:00:00,23.087187121310695,6,19.549017264513623,Spring,Morning,9.428312262219528,88.91281287868931
2024-03-27 09:00:00,58.987603881128656,7,17.258631811550263,Spring,Morning,21.131903383972226,55.012396118871344
2024-03-27 10:00:00,30.600653087749087,10,21.414810570466095,Spring,Morning,16.317948443581642,89.3993469122509
2024-03-27 11:00:00,39.51257377737926,1,21.999164546744385,Spring,Morning,1.9059599512109442,62.48742622262074
2024-03-27 12:00:00,25.087623090222706,9,22.53602831105881,Spring,Afternoon,14.43190949193665,92.9123769097773
2024-03-27 13:00:00,66.9831413586278,6,18.14739202339885,Spring,Afternoon,11.272929545739887,45.016858641372195
2024-03-27 14:00:00,42.54456321052436,8,19.171860987468428,Spring,Afternoon,18.080385727108244,73.45543678947564
2024-03-27 15:00:00,62.96152448726991,6,22.645733743486275,Spring,Afternoon,7.008066391359231,49.03847551273009
2024-03-27 16:00:00,51.47487929514777,4,15.627526276282708,Spring,Afternoon,7.364499291100808,56.52512070485223
2024-03-27 17:00:00,41.89033197137238,4,24.51890444681176,Spring,Afternoon,4.47643247202358,66.10966802862762
2024-03-27 18:00:00,36.575054244341956,10,23.353479418909313,Spring,Evening,18.415118879779435,83.42494575565804
2024-03-27 19:00:00,33.643936704339566,10,17.541715134001194,Spring,Evening,29.60062639341322,86.35606329566043
2024-03-27 20:00:00,44.7327874454624,5,23.05696918423948,Spring,Evening,4.3922195184513955,65.2672125545376
2024-03-27 21:00:00,35.294067828129386,5,20.374555083202775,Spring,Evening,8.165709252155658,74.70593217187061
2024-03-27 22:00:00,81.48385003181164,3,19.842202412788186,Spring,Night,7.12072753559754,24.51614996818836
2024-03-27 23:00:00,39.29057432712606,2,22.9909074097929,Spring,Night,4.52751282033954,64.70942567287395
2024-03-28 00:00:00,44.512298481762386,0,19.081720869053363,Spring,Night,0.0,55.487701518237614
2024-03-28 01:00:00,64.49546044743644,0,32.76664214640762,Spring,Night,0.0,35.50453955256356
2024-03-28 02:00:00,54.72178191125965,0,18.32669030318196,Spring,Night,0.0,45.27821808874035
2024-03-28 03:00:00,35.43143924220219,1,19.50280226205082,Spring,Night,1.0864495278286812,66.56856075779781
2024-03-28 04:00:00,65.77941451573575,1,21.57842751626594,Spring,Night,1.7511299359909895,36.22058548426425
2024-03-28 05:00:00,63.99565803776606,4,19.13913863374454,Spring,Night,4.034474684871318,44.00434196223394
2024-03-28 06:00:00,49.30747302048752,10,20.448225129836977,Spring,Morning,16.633959547529486,70.69252697951248
2024-03-28 07:00:00,56.74549574953764,6,24.105722263881315,Spring,Morning,16.10391961332812,55.25450425046236
2024-03-28 08:00:00,32.99471738228186,6,15.687830779998581,Spring,Morning,14.481081519303991,79.00528261771814
2024-03-28 09:00:00,49.6579660495633,4,18.66258109786261,Spring,Morning,9.588847163236066,58.3420339504367
2024-03-28 10:00:00,60.232562377634224,2,16.737527884507017,Spring,Morning,4.985263708836571,43.767437622365776
2024-03-28 11:00:00,67.97095493332435,5,16.394377628580695,Spring,Morning,10.783045101431982,42.02904506667565
2024-03-28 12:00:00,46.92343195596334,5,16.715405158592013,Spring,Afternoon,7.9780177508700225,63.07656804403666
2024-03-28 13:00:00,46.299419629608515,1,12.772935645121214,Spring,Afternoon,2.7077090709528795,55.700580370391485
2024-03-28 14:00:00,58.062682801385876,3,13.464212484358274,Spring,Afternoon,5.622004471422059,47.937317198614124
2024-03-28 15:00:00,69.34589441831311,2,21.034889973653762,Spring,Afternoon,3.836198612688463,34.65410558168689
2024-03-28 16:00:00,41.66525495576038,4,20.216496343718195,Spring,Afternoon,10.257829454420223,66.33474504423961
2024-03-28 17:00:00,10.763808455898115,1,19.547445993047944,Spring,Afternoon,2.8920309442066054,91.23619154410189
2024-03-28 18:00:00,46.071695177580885,6,22.47721964164086,Spring,Evening,9.959926340778043,65.92830482241911
2024-03-28 19:00:00,54.5041783040975,6,20.429605526527947,Spring,Evening,10.597743836950828,57.4958216959025
2024-03-28 20:00:00,45.81727007043607,8,24.431165243193686,Spring,Evening,17.143089278514367,70.18272992956393
2024-03-28 21:00:00,40.34073426080837,1,31.013127599834124,Spring,Evening,1.814748084643453,61.65926573919163
2024-03-28 22:00:00,18.788558361085688,3,15.858412018898559,Spring,Night,3.3622339458157224,87.21144163891431
2024-03-28 23:00:00,61.902920314668606,0,17.62745528198583,Spring,Night,0.0,38.097079685331394
2024-03-29 00:00:00,49.87392571536541,0,17.440478578212286,Spring,Night,0.0,50.12607428463459
2024-03-29 01:00:00,49.74211812037687,1,30.64484257624882,Spring,Night,1.9712964062886373,52.25788187962313
2024-03-29 02:00:00,27.78664097199733,3,17.18929108241783,Spring,Night,4.9606458892700145,78.21335902800267
2024-03-29 03:00:00,41.81410696118181,4,18.659049019653253,Spring,Night,8.104553214626481,66.1858930388182
2024-03-29 04:00:00,47.805535628558786,3,21.046476390728476,Spring,Night,6.215081448265209,58.194464371441214
2024-03-29 05:00:00,67.06671251938634,3,18.04350112169662,Spring,Night,5.366239783806741,38.93328748061366
2024-03-29 06:00:00,42.71737722451388,4,28.588934132296387,Spring,Morning,8.599813634560817,65.28262277548612
2024-03-29 07:00:00,38.92086089721301,7,24.945638760977463,Spring,Morning,11.617481119413327,75.079139102787
2024-03-29 08:00:00,66.28708639894558,3,23.727817002660196,Spring,Morning,4.432354630262115,39.712913601054424
2024-03-29 09:00:00,53.10497596903719,9,17.135212722341006,Spring,Morning,17.329789479783482,64.89502403096282
2024-03-29 10:00:00,45.05870026257668,1,18.255296470309524,Spring,Morning,2.3431751304423956,56.94129973742332
2024-03-29 11:00:00,38.13058645344704,8,21.81867453562206,Spring,Morning,13.915711556305045,77.86941354655296
2024-03-29 12:00:00,27.067126029920445,2,22.87569216161107,Spring,Afternoon,1.5885774017585161,76.93287397007956
2024-03-29 13:00:00,34.128079467264634,1,23.208108861354248,Spring,Afternoon,1.9625000392188217,67.87192053273537
2024-03-29 14:00:00,67.49850148140979,6,11.186518021091201,Spring,Afternoon,10.71663335407359,44.50149851859021
2024-03-29 15:00:00,61.256849586996395,10,22.078836929063584,Spring,Afternoon,12.217755500925719,58.743150413003605
2024-03-29 16:00:00,36.46206217206513,5,18.140546502771386,Spring,Afternoon,11.733916637276145,73.53793782793487
2024-03-29 17:00:00,70.82273577018056,9,13.058663105358995,Spring,Afternoon,23.580407403813215,47.17726422981944
2024-03-29 18:00:00,32.39599311327372,7,18.346337969833964,Spring,Evening,8.521454294634438,81.60400688672628
2024-03-29 19:00:00,47.277224194574416,8,19.548729155098425,Spring,Evening,18.107606765273715,68.72277580542558
2024-03-29 20:00:00,69.45435376546305,9,11.70027719829437,Spring,Evening,10.884873526167388,48.545646234536946
2024-03-29 21:00:00,54.10245403643874,4,23.208458721895827,Spring,Evening,4.121731012147018,53.89754596356126
2024-03-29 22:00:00,35.0497178959517,2,15.743830715255445,Spring,Night,5.357625868738877,68.9502821040483
2024-03-29 23:00:00,14.627384153932532,2,6.478102042343583,Spring,Night,5.3060976271358715,89.37261584606748
2024-03-30 00:00:00,45.788663785443454,2,25.73100677472148,Spring,Night,4.199254796532177,58.211336214556546
2024-03-30 01:00:00,54.46928276198978,4,15.331113688622326,Spring,Night,6.631213120658767,53.53071723801022
2024-03-30 02:00:00,41.74696987617895,1,19.01891010839663,Spring,Night,1.5781990794702399,60.25303012382105
2024-03-30 03:00:00,56.0375831222481,4,13.001162418266016,Spring,Night,9.901795626519887,51.9624168777519
2024-03-30 04:00:00,56.50003210121712,3,18.60002465332328,Spring,Night,7.439965883287055,49.49996789878288
2024-03-30 05:00:00,42.38781584171131,2,12.331020491777222,Spring,Night,4.1476049243973625,61.61218415828869
2024-03-30 06:00:00,37.31733801357724,8,19.957160858628715,Spring,Morning,20.752539955431672,78.68266198642276
2024-03-30 07:00:00,46.466533982641906,5,16.001318614598645,Spring,Morning,8.229774937710362,63.533466017358094
2024-03-30 08:00:00,54.23666756265563,3,19.22919983219979,Spring,Morning,9.414217550033019,51.76333243734437
2024-03-30 09:00:00,50.535374564630985,10,28.637857573834122,Spring,Morning,23.95624057852235,69.46462543536902
2024-03-30 10:00:00,48.84859394057756,6,19.557390117648602,Spring,Morning,7.854268833626803,63.15140605942244
2024-03-30 11:00:00,27.15170148659749,6,16.172349623557263,Spring,Morning,13.732401321720424,84.84829851340251
2024-03-30 12:00:00,52.452288997460016,3,20.810121878308124,Spring,Afternoon,10.37374653101536,53.547711002539984
2024-03-30 13:00:00,67.51840602474215,4,17.55799331411442,Spring,Afternoon,10.647408035026174,40.48159397525785
2024-03-30 14:00:00,45.51034078539986,8,14.688350077248838,Spring,Afternoon,16.29207593810938,70.48965921460014
2024-03-30 15:00:00,41.81921698973862,1,16.752923875911367,Spring,Afternoon,2.2335704246630557,60.18078301026138
2024-03-30 16:00:00,64.51314803811003,5,12.56198207117233,Spring,Afternoon,10.190667198429306,45.48685196188997
2024-03-30 17:00:00,59.53464968507386,1,17.20991100173288,Spring,Afternoon,1.2738068780217526,42.46535031492614
2024-03-30 18:00:00,68.99887175174248,2,27.446888960302804,Spring,Evening,3.822667991421604,35.001128248257515
2024-03-30 19:00:00,48.77600087381443,5,22.939115963486863,Spring,Evening,9.922653241907716,61.22399912618557
2024-03-30 20:00:00,44.74907676496097,8,23.48810505181734,Spring,Evening,23.454931938168095,71.25092323503904
2024-03-30 21:00:00,26.533563072292964,10,18.704696877701572,Spring,Evening,24.09992867035319,93.46643692770704
2024-03-30 22:00:00,57.97012083815307,3,22.20288730000782,Spring,Night,5.670394018080385,48.02987916184693
2024-03-30 23:00:00,51.40575606808422,3,28.91715648429432,Spring,Night,6.1826761908774905,54.59424393191578
2024-03-31 00:00:00,65.19795756876624,0,20.015277803595904,Spring,Night,0.0,34.80204243123376
2024-03-31 01:00:00,48.93829447072618,1,20.3160050063658,Spring,Night,2.38558410066527,53.06170552927382
2024-03-31 02:00:00,62.58972805819447,2,16.013610342483453,Spring,Night,4.217799361134839,41.41027194180553
2024-03-31 03:00:00,39.74588441878644,1,17.20754534532618,Spring,Night,2.051175213987527,62.25411558121356
2024-03-31 04:00:00,70.12395417405656,4,28.106233724967876,Spring,Night,5.372956956151503,37.876045825943436
2024-03-31 05:00:00,56.67060831034172,3,18.58985543847087,Spring,Night,2.2533577835809178,49.32939168965828
2024-03-31 06:00:00,78.48160299929383,4,19.66811991730073,Spring,Morning,9.037429756914419,29.518397000706173
2024-03-31 07:00:00,27.42278129884953,1,26.37890093710655,Spring,Morning,1.5392142685146184,74.57721870115047
2024-03-31 08:00:00,39.408361423402155,1,20.706382946570127,Spring,Morning,2.3269948901890154,62.591638576597845
2024-03-31 09:00:00,78.63750664696298,8,13.981130447736586,Spring,Morning,11.808303193548735,37.362493353037024
2024-03-31 10:00:00,77.95647723709251,2,22.39075776034542,Spring,Morning,5.224862377617992,26.043522762907486
2024-03-31 11:00:00,54.77128443784192,1,15.865261942510994,Spring,Morning,2.3226484772675544,47.22871556215808
2024-03-31 12:00:00,56.86519019443441,1,19.315705630803112,Spring,Afternoon,1.468079812158559,45.13480980556559
2024-03-31 13:00:00,60.8817592835141,1,23.822717806118696,Spring,Afternoon,1.8908257662014663,41.1182407164859
2024-03-31 14:00:00,86.31109556269323,6,11.345825703665689,Spring,Afternoon,9.191145817084358,25.688904437306775
2024-03-31 15:00:00,44.958279207047475,5,20.445694803620825,Spring,Afternoon,11.003162231094489,65.04172079295253
2024-03-31 16:00:00,37.27771744273973,1,18.53874370663815,Spring,Afternoon,2.7467844985569267,64.72228255726027
2024-03-31 17:00:00,10.217828518368457,4,22.486215502306948,Spring,Afternoon,0.9102888720860216,97.78217148163154
2024-03-31 18:00:00,53.49814922815395,6,19.652709769076697,Spring,Evening,11.606868025006634,58.50185077184605
2024-03-31 19:00:00,59.30180193842037,7,18.584115271712363,Spring,Evening,13.16542535475593,54.69819806157963
2024-03-31 20:00:00,20.536368174955772,5,23.786722533318706,Spring,Evening,5.703079923962133,89.46363182504423
2024-03-31 21:00:00,59.98936951677871,9,21.340354497302915,Spring,Evening,24.0801685245347,58.01063048322129
2024-03-31 22:00:00,41.508717368080156,3,30.655606074827254,Spring,Night,5.872321255911593,64.49128263191984
2024-03-31 23:00:00,46.04831042470688,2,3.419129305461926,Spring,Night,3.654596351410322,57.95168957529312
2024-04-01 00:00:00,44.95023488492848,0,21.045939425141817,Spring,Night,0.0,55.04976511507152
2024-04-01 01:00:00,59.21401012009161,0,21.908292280319213,Spring,Night,0.0,40.78598987990839
2024-04-01 02:00:00,37.13059995316668,2,21.279348314939053,Spring,Night,4.808896829361815,66.86940004683332
2024-04-01 03:00:00,58.66453262924726,3,12.245411176394462,Spring,Night,6.1856937093187945,47.33546737075274
2024-04-01 04:00:00,34.535232092855466,3,25.096523473559575,Spring,Night,6.864606948138707,71.46476790714453
2024-04-01 05:00:00,33.98316205485911,2,11.750285058443357,Spring,Night,3.9865502874080563,70.01683794514089
2024-04-01 06:00:00,60.6996170105034,2,20.708298821010057,Spring,Morning,5.332284686506966,43.3003829894966
2024-04-01 07:00:00,56.819866003488414,8,18.76182754791337,Spring,Morning,14.219483966608733,59.180133996511586
2024-04-01 08:00:00,37.810384410728005,8,14.05906330685752,Spring,Morning,15.671761102830573,78.189615589272
2024-04-01 09:00:00,28.482803376336758,8,14.145122591652068,Spring,Morning,12.39032039706868,87.51719662366324
2024-04-01 10:00:00,66.26229481191339,3,24.84236683864462,Spring,Morning,7.548752679592939,39.73770518808661
2024-04-01 11:00:00,48.17301901423862,8,11.456841201577694,Spring,Morning,17.152639152312076,67.82698098576138
2024-04-01 12:00:00,38.23533459775128,10,6.1680724592815785,Spring,Afternoon,23.353126484719105,81.76466540224871
2024-04-01 13:00:00,42.25055479875198,5,18.85192933855787,Spring,Afternoon,10.494920175905447,67.74944520124802
2024-04-01 14:00:00,36.52913492161688,3,20.88372010861702,Spring,Afternoon,7.325246475409321,69.47086507838313
2024-04-01 15:00:00,48.27883673124406,4,19.119667786548757,Spring,Afternoon,6.882657216197714,59.72116326875594
2024-04-01 16:00:00,45.629424944033886,4,15.073337665242992,Spring,Afternoon,10.868672511276282,62.370575055966114
2024-04-01 17:00:00,89.57055934550493,5,22.413413582780954,Spring,Afternoon,11.359055471732201,20.429440654495068
2024-04-01 18:00:00,52.53085968535807,3,23.013205655056883,Spring,Evening,5.514417125380413,53.46914031464193
2024-04-01 19:00:00,61.971500631212486,8,21.18858460126623,Spring,Evening,19.064605597384098,54.028499368787514
2024-04-01 20:00:00,54.20730418381141,8,24.35205878333225,Spring,Evening,16.72506589527408,61.79269581618859
2024-04-01 21:00:00,67.29447454833317,3,17.37897150613674,Spring,Evening,5.3892248184536555,38.70552545166683
2024-04-01 22:00:00,46.54391323769851,1,20.52022473356102,Spring,Night,2.0610921952335053,55.45608676230149
2024-04-01 23:00:00,50.037385928494146,2,18.68077520817338,Spring,Night,3.3528186923080385,53.962614071505854
